grower_id,deliver_date,Bog,LotID,GTL,Rot,Debris,Color,Variety,GTL ,Lot Pack Out,Pack Out %,"Useable 
w 3 % Allow",kqf_pre,kqf_final
Beat01,10/24/2016,Upspl,"4,061",5490,2,0,38,HO,"7,120","6,150",86.38%,"6,150",1,2
Cako01,10/24/2016,Factor,"4,063",5493,3,0,72,OE,"26,000","22,884",88.02%,"22,884",1,2
CLPaq1,10/24/2016,Tike 9,"4,040",5467,3.7,0,35,BL,"13,500","12,243",90.69%,"12,157",1,2
CLPaq1,10/24/2016,Tike 9,"4,049",5477,1.8,0,47,BL,"13,140","12,363",94.09%,"12,363",1,2
CLPaq1,10/24/2016,Tike 9,"4,056",5485,1.3,0,41,BL,"8,040","7,525",93.59%,"7,525",1,2
Dave01,10/24/2016,Mix,,,,,,MX,,,,,1,2
Deca01,10/24/2016,STU4,"4,038",5463,5.2,0,60,MX,"43,500","41,412",95.20%,"41,412",1,2
Deca01,10/24/2016,STU4,"4,038",5464,5.2,0,60,MX,"40,100","38,176",95.20%,"38,176",1,2
Deca01,10/24/2016,STU4,"4,051",5479,3.3,0,57,MX,"45,380","42,514",93.68%,"42,514",1,2
Deca01,10/24/2016,STU4,"4,057",5486,2.8,0,72,MX,"44,640","40,809",91.42%,"40,809",1,2
Deca03,10/24/2016,ZPD,"4,046",5474,,,,PD,"5,780","5,480",94.81%,"5,480",1,2
Deca03,10/24/2016,ZPD,"4,046",5483,,,,PD,900,853,94.81%,853,1,2
Deca03,10/24/2016,ZPD,"4,059",5488,,,,PD,"1,220","1,067",87.46%,"1,067",1,2
Gate03,10/24/2016,FRONT,"4,043",5470,3.5,0,20,HO,"55,820","52,008",93.17%,"51,748",1,2
Gate03,10/24/2016,FRONT,"4,044",5471,3.7,0,27,HO,"30,080","27,895",92.74%,"27,895",1,2
Gate03,10/24/2016,FRONT,"4,050",5478,1.3,0,28,HO,"55,760","52,019",93.29%,"52,019",1,2
Gate03,10/24/2016,FRONT,"4,055",5484,3.4,0,24,HO,"18,540","17,140",92.45%,"17,140",1,2
Hamb01,10/24/2016,MM,"4,035",5458,5.1,0,42,EB,"32,700","30,788",94.15%,"30,141",1,2
Henr03,10/24/2016,COLLIN,"4,052",5480,1.9,0,53,OE,"1,500","1,462",97.47%,"1,462",1,2
Liff01,10/24/2016,1,"4,048",5476,2.5,0,23,HO,"18,960","17,679",93.24%,"17,679",1,2
Liff01,10/24/2016,1,"4,058",5487,2.8,0,72,HO,"15,760","14,985",95.08%,"14,985",1,2
Norr01,10/24/2016,A-13,"4,039",5465,3.7,0,59,EB,"41,640","37,430",89.89%,"37,168",1,2
Norr01,10/24/2016,A-13,"4,039",5466,3.7,0,59,EB,"41,960","37,718",89.89%,"37,454",1,2
Norr01,10/24/2016,A-3,"4,045",5473,3.4,0,35,MX,"16,920","15,998",94.55%,"15,998",1,2
Norr01,10/24/2016,A-3,"4,047",5475,3.2,0,35,MX,"41,340","38,774",93.79%,"38,774",1,2
Norr01,10/24/2016,A-13,"4,053",5481,3.8,0,48,EB,"41,400","40,119",96.91%,"40,119",1,2
Norr01,10/24/2016,A-3,"4,054",5482,6.5,0,42,MX,"42,340","39,737",93.85%,"38,346",1,2
Paqu04,10/24/2016,LP1,"4,037",5461,2.9,0,20,HO,"9,920","9,402",94.77%,"9,402",1,2
Paqu04,10/24/2016,LP1,"4,037",5462,2.9,0,20,HO,"27,780","26,328",94.77%,"26,328",1,2
Reze02,10/24/2016,#16,"4,042",5469,2.6,0,26,ST,"49,520","46,361",93.62%,"46,361",1,2
Reze02,10/24/2016,#16,"4,042",5472,2.6,0,26,ST,"20,880","19,548",93.62%,"19,548",1,2
Reze02,10/24/2016,#9,"4,060",5489,3.2,0,15,ST,"58,660","55,501",94.61%,"55,390",1,2
Rich01,10/24/2016,Acush1,"4,062",5491,2.9,0,48,MX,"6,260","5,470",87.38%,"5,470",1,2
Wils01,10/24/2016,RT 28,"4,036",5459,4.8,0,63,EB,"31,500","29,489",93.62%,"28,958",1,2
Wils01,10/24/2016,RT 28,"4,036",5460,4.8,0,63,EB,"31,620","29,601",93.62%,"29,068",1,2
Beat01,10/25/2016,Upspl,"4,088",5519,12.4,0,35,HO,"2,420","1,957",80.87%,"1,773",1,2
Bral01,10/25/2016,#5A,"4,068",5498,1.3,0,29,ST,"44,880","42,395",94.46%,"42,395",1,2
Bral01,10/25/2016,#5A,"4,080",5510,5.2,0,40,ST,"31,780","29,599",93.14%,"28,948",1,2
Deca01,10/25/2016,STU4,"4,064",5494,2.3,0,49,MX,"33,760","30,851",91.38%,"30,851",1,2
Deca01,10/25/2016,STU4,"4,075",5505,4.2,0,72,MX,"48,640","44,649",91.79%,"44,649",1,2
Deca03,10/25/2016,ZPD,"4,078",5508,,,,PD,"10,560","10,254",97.10%,"10,254",1,2
Deca03,10/25/2016,ZPD,"4,082",5512,,,,PD,"4,160","3,942",94.75%,"3,942",1,2
Deca03,10/25/2016,ZPD,"4,082",5516,,,,PD,"2,620","2,482",94.75%,"2,482",1,2
Dvor01,10/25/2016,High 3,"4,083",5513,1.2,0,52,HO,"13,120","11,739",89.47%,"11,739",1,2
Harj01,10/25/2016,BYRNE6,"4,073",5503,2.4,0,26,ST,"52,580","48,707",92.63%,"48,707",1,2
Harj01,10/25/2016,BYRNE6,"4,081",5511,2.8,0,31,ST,"50,580","47,744",94.39%,"47,744",1,2
Harj01,10/25/2016,BYRNE1,"4,084",5514,2,0,35,ST,"46,340","43,925",94.79%,"43,925",1,2
Harj01,10/25/2016,BYRNE1,"4,087",5518,1.3,0,30,ST,"52,080","49,408",94.87%,"49,408",1,2
Liff01,10/25/2016,2,"4,072",5502,4.2,0,35,MX,"18,740","16,943",90.41%,"16,740",1,2
Liff01,10/25/2016,2,"4,077",5507,4.1,0,40,ST,"5,280","4,732",89.62%,"4,680",1,2
Medi01,10/25/2016,A9,"4,065",5495,1.7,0,29,HO,"26,800","26,225",97.85%,"26,225",1,2
Medi01,10/25/2016,A9,"4,071",5501,0.8,0,48,HO,"7,960","7,586",95.30%,"7,586",1,2
Norr01,10/25/2016,A-3,"4,066",5496,4.3,0,29,MX,"40,240","37,903",94.19%,"37,410",1,2
Norr01,10/25/2016,A-3,"4,069",5499,4.2,0,27,MX,"40,440","38,133",94.30%,"37,675",1,2
Norr01,10/25/2016,A-3,"4,074",5504,2.6,0,24,MX,"8,040","7,703",95.81%,"7,703",1,2
Reze02,10/25/2016,#9,"4,067",5497,4.8,0,26,ST,"21,540","20,327",94.37%,"19,961",1,2
Reze02,10/25/2016,#15,"4,070",5500,3.2,0,29,ST,"60,880","58,389",95.91%,"58,272",1,2
Reze02,10/25/2016,#15,"4,076",5506,4.7,0,47,ST,"50,620","48,142",95.10%,"47,324",1,2
Reze02,10/25/2016,#14,"4,085",5515,2.8,0,29,ST,"58,560","55,115",94.12%,"55,115",1,2
Reze02,10/25/2016,#14,"4,086",5517,4.2,0,23,ST,"49,060","45,945",93.65%,"45,394",1,2
Rint01,10/25/2016,A-2,"4,079",5509,1.1,0,55,HO,"50,680","44,651",88.10%,"44,651",1,2
Bral01,10/26/2016,#5A,"4,090",5520,4.3,0,27,ST,"40,180","37,412",93.11%,"36,926",1,2
Chan01,10/26/2016,3,,,,,,ST,,,,,1,2
Deca01,10/26/2016,Joll2,"4,112",5546,3.3,0,53,ST,"39,160","36,996",94.47%,"36,996",1,2
Deca03,10/26/2016,ZPD,"4,093",5525,,,,PD,"4,860","4,692",96.54%,"4,692",1,2
Deca03,10/26/2016,ZPD,"4,101",5534,,,,PD,"2,300","2,298",99.91%,"2,298",1,2
Deca03,10/26/2016,ZPD,"4,101",5544,,,,PD,"11,540","11,529",99.91%,"11,529",1,2
Deca03,10/26/2016,ZPD,"4,115",5549,,,,PD,"3,880","3,770",97.15%,"3,770",1,2
Dvor01,10/26/2016,High 2,"4,106",5539,1.7,0,41,HO,"14,320","13,606",95.01%,"13,606",1,2
Dvor01,10/26/2016,High 2,"4,111",5545,2.4,0,33,HO,"14,640","13,708",93.63%,"13,708",1,2
Gate03,10/26/2016,BACKWO,"4,096",5528,4.3,0,33,MX,"55,080","51,775",94.00%,"51,102",1,2
Gate03,10/26/2016,SPRUCE,"4,098",5531,3.2,0,35,MX,"29,260","27,024",92.36%,"27,024",1,2
Gate03,10/26/2016,BACKWO,"4,108",5541,3.4,0,54,MX,"39,720","35,181",88.57%,"35,040",1,2
Hamb03,10/26/2016,COOMBE,"4,109",5542,4.6,0,34,MX,"18,260","16,114",88.25%,"15,856",1,2
Harj01,10/26/2016,BYRNE2,"4,092",5524,1.7,0,34,ST,"48,140","45,249",93.99%,"45,249",1,2
Harj01,10/26/2016,BYRNE2,"4,094",5526,3.5,0,30,ST,"44,180","41,589",94.14%,"41,381",1,2
Harj01,10/26/2016,BYRNE2,"4,103",5536,3.7,0,28,ST,"45,140","42,609",94.39%,"42,609",1,2
Harj01,10/26/2016,BYRNE3,"4,113",5547,3.4,0,25,ST,"46,760","44,202",94.53%,"44,202",1,2
Henr03,10/26/2016,COLLIN,"4,091",5523,1.2,0,64,OB,860,920,106.98%,920,1,2
John04,10/26/2016,Fos08,"4,089",5522,4.2,0,39,ST,"34,980","33,070",94.54%,"33,070",1,2
John04,10/26/2016,Fos08,"4,097",5529,2.7,0,47,ST,"27,600","25,811",93.52%,"25,811",1,2
John04,10/26/2016,Fos08,"4,100",5533,2.5,0,44,ST,"37,800","35,813",94.74%,"35,813",1,2
John04,10/26/2016,Fos08,"4,102",5535,3.7,0,50,ST,"59,220","56,305",95.08%,"56,305",1,2
John04,10/26/2016,Fos08,"4,107",5540,2.5,0,35,ST,"40,940","37,802",92.34%,"37,802",1,2
Paqu05,10/26/2016,PH1,"4,104",5537,3.3,0,41,ST,"29,300","27,780",94.81%,"27,780",1,2
Reze02,10/26/2016,#14,"4,086",5521,4.2,0,23,ST,"10,520","9,852",93.65%,"9,734",1,2
Reze02,10/26/2016,#10,"4,095",5527,5.3,0,42,ST,"61,800","57,410",92.90%,"56,090",1,2
Reze02,10/26/2016,#10,"4,099",5532,3.2,0,33,ST,"51,860","47,997",92.55%,"47,901",1,2
Reze02,10/26/2016,#10,"4,105",5538,3,0,41,ST,"56,360","53,187",94.37%,"53,187",1,2
Ward01,10/26/2016,SmalSt,"4,110",5543,2.4,0,45,ST,"19,240","17,226",89.53%,"17,226",1,2
Ward01,10/26/2016,Big St,"4,114",5548,3.1,0,36,ST,"28,140","25,172",89.45%,"25,172",1,2
CLMor1,10/27/2016,3,"4,119",5555,3.2,0,38,ST,"19,500","16,675",85.51%,"16,642",1,2
CLMor1,10/27/2016,4,"4,127",5565,6,0,43,ST,"30,420","28,052",92.22%,"27,211",1,2
CLMor1,10/27/2016,4,"4,127",5567,6,0,43,ST,"30,160","27,813",92.22%,"26,978",1,2
CLMor1,10/27/2016,5,"4,137",5577,2.9,0,34,ST,"27,940","26,158",93.62%,"26,158",1,2
CLMor1,10/27/2016,5,"4,137",5579,2.9,0,34,ST,"10,980","10,280",93.62%,"10,280",1,2
CLPaq1,10/27/2016,Tike 9,"4,129",5569,6,0,56,EB,"3,640","3,108",85.38%,"3,015",1,2
Deca01,10/27/2016,Joll2,"4,116",5550,2,0,58,ST,"38,360","35,098",91.50%,"35,098",1,2
Deca01,10/27/2016,Joll2,"4,122",5558,3.6,0,53,ST,"46,020","42,197",91.69%,"42,197",1,2
Deca01,10/27/2016,Joll2,"4,122",5562,3.6,0,53,ST,"12,560","11,516",91.69%,"11,516",1,2
Deca01,10/27/2016,Joll3,"4,132",5572,2.4,0,45,GR,"40,060","38,037",94.95%,"38,037",1,2
Deca01,10/27/2016,Joll3,"4,135",5575,5.5,0,49,GR,"20,200","18,670",92.43%,"18,670",1,2
Deca03,10/27/2016,ZPD,"4,115",5552,,,,PD,"3,800","3,692",97.15%,"3,692",1,2
Dvor01,10/27/2016,High 2,"4,123",5560,1.4,0,47,HO,"9,440","9,091",96.30%,"9,091",1,2
Hann01,10/27/2016,D-1,"4,139",5581,1.95,0,72,ST,"51,960","49,803",95.85%,"49,803",1,2
Harj01,10/27/2016,BYRNE3,"4,118",5553,5.6,0,35,ST,"45,540","42,503",93.33%,"41,398",1,2
Harj01,10/27/2016,BYRNE3,"4,121",5557,7.6,0,41,ST,"34,920","33,257",95.24%,"31,727",1,2
Harj01,10/27/2016,BYRNE4,"4,125",5563,4.9,0,26,ST,"52,380","49,187",93.90%,"48,253",1,2
Harj01,10/27/2016,BYRNE4,"4,125",5566,4.9,0,26,ST,"44,000","41,318",93.90%,"40,533",1,2
Harj01,10/27/2016,BRUF#1,"4,136",5576,1.9,0,36,MX,"42,400","40,295",95.04%,"40,295",1,2
Jenn01,10/27/2016,3,"4,120",5556,4.2,0,40,ST,"42,220","38,560",91.33%,"38,560",1,2
Jenn01,10/27/2016,3,"4,120",5559,4.2,0,40,ST,"27,260","24,897",91.33%,"24,897",1,2
Jenn01,10/27/2016,3,"4,126",5564,2.8,0,37,ST,"27,120","25,345",93.46%,"25,345",1,2
John04,10/27/2016,Fos09,"4,131",5571,1.1,0,40,ST,"49,560","47,617",96.08%,"47,617",1,2
John04,10/27/2016,Fos09,"4,134",5574,3.55,0,55,ST,"39,500","37,291",94.41%,"37,291",1,2
John04,10/27/2016,Fos09,"4,138",5578,0.7,0,42,ST,"27,460","25,949",94.50%,"25,949",1,2
Paqu05,10/27/2016,PH1,"4,128",5568,2.5,0,48,ST,"30,560","29,166",95.44%,"29,166",1,2
Reze02,10/27/2016,#5A,"4,117",5551,4.05,0,33,ST,"59,840","54,819",91.61%,"54,243",1,2
Reze02,10/27/2016,#5A,"4,117",5554,4.05,0,33,ST,"50,260","46,042",91.61%,"45,559",1,2
Reze02,10/27/2016,#5A,"4,124",5561,4,0,35,ST,"28,700","27,204",94.79%,"26,932",1,2
Reze02,10/27/2016,#11,"4,130",5570,4.3,0,30,ST,"60,880","57,449",94.36%,"56,702",1,2
Reze02,10/27/2016,#11,"4,133",5573,1.4,0,43,ST,"50,780","48,765",96.03%,"48,765",1,2
CLMor1,10/28/2016,6,"4,145",5591,1,0,36,ST,"31,120","28,079",90.23%,"28,079",1,2
CLMor1,10/28/2016,6,"4,149",5594,1.8,0,42,ST,"28,520","24,770",86.85%,"24,770",1,2
CLMor1,10/28/2016,6,"4,149",5595,1.8,0,42,ST,"4,820","4,186",86.85%,"4,186",1,2
Deca01,10/28/2016,Joll1,"4,152",5598,1.9,0,46,ST,"43,480","40,691",93.58%,"40,691",1,2
Deca01,10/28/2016,Joll1,"4,152",5602,1.9,0,46,ST,"40,800","38,182",93.58%,"38,182",1,2
Deca01,10/28/2016,Joll1,"4,161",5612,3.9,0,41,ST,"24,460","23,249",95.05%,"23,249",1,2
Deca03,10/28/2016,ZPD,"4,115",5583,,,,PD,"5,220","5,071",97.15%,"5,071",1,2
Deca03,10/28/2016,ZPD,"4,115",5586,,,,PD,"8,580","8,336",97.15%,"8,336",1,2
Deca03,10/28/2016,ZPD,"4,115",5601,,,,PD,"13,540","13,155",97.15%,"13,155",1,2
Deca03,10/28/2016,ZPD,"4,115",5607,,,,PD,"7,560","7,345",97.15%,"7,345",1,2
Deca03,10/28/2016,ZPD,"4,115",5613,,,,PD,"4,700","4,566",97.15%,"4,566",1,2
Hann01,10/28/2016,D-1,"4,139",5585,1.95,0,72,ST,"51,380","49,247",95.85%,"49,247",1,2
Hann01,10/28/2016,D-1,"4,146",5592,1.9,0,43,ST,"61,160","58,372",95.44%,"58,372",1,2
Hann01,10/28/2016,D-1,"4,153",5599,2,0,57,ST,"21,900","20,808",95.01%,"20,808",1,2
Hann01,10/28/2016,D17,"4,156",5604,0.8,0,56,ST,"49,840","48,318",96.95%,"48,318",1,2
Hann01,10/28/2016,D17,"4,156",5609,0.8,0,56,ST,"60,320","58,478",96.95%,"58,478",1,2
Harj01,10/28/2016,BRUF#2,"4,151",5597,2.5,0,62,EB,"42,300","39,497",93.37%,"39,497",1,2
Harj01,10/28/2016,BRUF#7,"4,159",5610,1.1,0,48,EB,"46,840","44,179",94.32%,"44,179",1,2
Harj01,10/28/2016,BRUF#3,"4,160",5611,2.5,0,34,HO,"18,480","17,612",95.30%,"17,612",1,2
John04,10/28/2016,Fos09,"4,141",5584,1.7,0,47,ST,"61,580","58,321",94.71%,"58,321",1,2
John04,10/28/2016,Fos09,"4,142",5587,1.6,0,37,ST,"36,200","35,002",96.69%,"35,002",1,2
John04,10/28/2016,Fos09,"4,142",5588,1.6,0,37,ST,"26,680","25,797",96.69%,"25,797",1,2
John04,10/28/2016,Fos09,"4,150",5596,2.9,0,51,ST,"62,140","58,029",93.38%,"58,029",1,2
John04,10/28/2016,Fos09,"4,157",5606,2,0,50,ST,"41,180","38,118",92.56%,"38,118",1,2
Morr02,10/28/2016,Thomst,"4,154",5600,6.4,0,27,ST,"37,900","36,050",95.12%,"34,824",1,2
Paqu05,10/28/2016,PH2,"4,143",5589,3.2,0,41,ST,"24,800","24,003",96.79%,"24,003",1,2
Paqu05,10/28/2016,PH1,"4,144",5590,4.2,0,41,ST,"7,300","6,958",95.32%,"6,875",1,2
Pink01,10/28/2016,Orig.,"4,158",5608,2.5,0,32,MX,"17,100","15,686",91.73%,"15,686",1,2
Reze02,10/28/2016,#11,"4,147",5580,3.6,0,31,ST,"42,080","40,015",95.09%,"39,775",1,2
Reze02,10/28/2016,#12,"4,148",5593,2.9,0,35,ST,"50,360","47,700",94.72%,"47,700",1,2
Reze02,10/28/2016,#12,"4,155",5603,2.4,0,31,ST,"23,660","22,136",93.56%,"22,136",1,2
Reze02,10/28/2016,#12,"4,155",5605,2.4,0,31,ST,"29,340","27,451",93.56%,"27,451",1,2
Reze02,10/28/2016,#5B,"4,162",5614,2.3,0,35,MX,"62,960","58,162",92.38%,"58,162",1,2
Rint01,10/28/2016,A-4,"4,140",5582,3.4,0,33,HO,"21,080","19,658",93.25%,"19,579",1,2
Bett01,10/29/2016,4,"4,173",5625,2.1,0,63,ST,"45,840","42,020",91.67%,"42,020",1,2
Bett01,10/29/2016,4,"4,173",5630,2.1,0,63,ST,"46,720","42,827",91.67%,"42,827",1,2
Bett01,10/29/2016,4,"4,182",5636,2.2,0,72,ST,"27,180","24,704",90.89%,"24,704",1,2
Cako01,10/29/2016,MAIN,"4,169",5615,6,0,65,OM,"36,520","30,756",84.22%,"29,833",1,2
CLPaq3,10/29/2016,10,"4,178",5632,6.5,0,49,ST,"17,040","15,347",90.06%,"14,810",1,2
Deca01,10/29/2016,CAR17,"4,171",5623,2.8,0,42,ST,"59,620","57,304",96.11%,"57,304",1,2
Deca01,10/29/2016,CAR17,"4,171",5627,2.8,0,42,ST,"52,680","50,633",96.11%,"50,633",1,2
Deca01,10/29/2016,CAR17,"4,179",5633,2.7,0,45,ST,"32,440","31,209",96.21%,"31,209",1,2
Hamb01,10/29/2016,MH ST,"4,163",5616,4,0,30,ST,"24,680","23,332",94.54%,"23,099",1,2
Hamb01,10/29/2016,MH HO,"4,181",5635,2.1,0,34,HO,"15,520","14,767",95.15%,"14,767",1,2
Hann01,10/29/2016,D17,"4,164",5617,2.2,0,42,ST,"51,720","50,380",97.41%,"50,380",1,2
Hann01,10/29/2016,D17,"4,168",5621,2.3,0,39,ST,"30,180","29,103",96.43%,"29,103",1,2
John04,10/29/2016,Fos06,"4,172",5624,3.6,0,42,ST,"65,260","61,731",94.59%,"61,731",1,2
John04,10/29/2016,Fos06,"4,174",5626,3.5,0,52,ST,"37,840","34,777",91.91%,"34,777",1,2
John04,10/29/2016,Fos06,"4,177",5631,3.4,0,43,ST,"28,820","26,836",93.12%,"26,836",1,2
John04,10/29/2016,Fos06,"4,180",5637,3.25,0,38,ST,"63,820","59,071",92.56%,"59,071",1,2
Liff01,10/29/2016,3,"4,167",5620,1.9,0,59,MX,"17,840","16,161",90.59%,"16,161",1,2
Liff01,10/29/2016,3,"4,175",5628,2.2,0,72,MX,"16,200","14,481",89.39%,"14,481",1,2
Paqu05,10/29/2016,PH2,"4,166",5619,1.9,0,49,ST,"24,760","23,516",94.98%,"23,516",1,2
Reze02,10/29/2016,#12,"4,165",5618,5.2,0,38,ST,"27,680","25,894",93.55%,"25,324",1,2
Reze02,10/29/2016,#5B,"4,170",5622,1.6,0,42,HO,"39,660","36,676",92.48%,"36,676",1,2
Reze02,10/29/2016,#13,"4,176",5629,4.95,0,52,ST,"50,760","45,292",89.23%,"44,409",1,2
Reze02,10/29/2016,#13,"4,176",5634,4.95,0,52,ST,"49,020","43,740",89.23%,"42,887",1,2
Bett01,10/31/2016,5,"4,185",5643,2.8,0,51,ST,"44,940","42,083",93.64%,"42,083",1,2
Bett01,10/31/2016,5,"4,185",5646,2.8,0,51,ST,"48,040","44,985",93.64%,"44,985",1,2
Bett01,10/31/2016,5,"4,190",5648,2.1,0,55,ST,"45,360","42,702",94.14%,"42,702",1,2
CLAld1,10/31/2016,Corner,"4,188",5647,3.9,0,42,MX,"37,600","35,555",94.56%,"35,235",1,2
CLAld1,10/31/2016,Corner,"4,188",5649,3.9,0,42,MX,"5,140","4,860",94.56%,"4,817",1,2
CLMil1,10/31/2016,T10,"4,200",5664,0.5,0,40,HO,"32,860","30,954",94.20%,"30,954",1,2
CLMil1,10/31/2016,T10,"4,206",5673,1.3,0,29,HO,"27,420","25,645",93.53%,"25,645",1,2
CLPaq3,10/31/2016,10,"4,189",5650,2.7,0,54,ST,"17,140","15,675",91.45%,"15,675",1,2
CLPaq3,10/31/2016,10,"4,189",5661,2.7,0,54,ST,"18,060","16,517",91.45%,"16,517",1,2
CLPaq3,10/31/2016,10,"4,201",5667,7.8,0,51,ST,"27,060","25,577",94.52%,"24,349",1,2
CLPaq3,10/31/2016,10,"4,208",5675,2.7,0,47,ST,"17,620","15,251",86.56%,"15,251",1,2
Conw02,10/31/2016,4,"4,187",5644,2.5,0,33,ST,"43,080","39,966",92.77%,"39,966",1,2
Conw02,10/31/2016,4,"4,191",5651,4.6,0,34,ST,"38,260","35,448",92.65%,"35,448",1,2
Deca03,10/31/2016,ZPD,"4,193",5654,,,,PD,"1,980","1,909",96.41%,"1,909",1,2
Deca03,10/31/2016,ZPD,"4,193",5666,,,,PD,"6,960","6,710",96.41%,"6,710",1,2
Hann02,10/31/2016,B8,"4,183",5638,2.8,0,49,ST,"61,080","57,546",94.21%,"57,546",1,2
Hann02,10/31/2016,B8,"4,183",5639,2.8,0,49,ST,"51,700","48,709",94.21%,"48,709",1,2
Hann02,10/31/2016,B8,"4,183",5640,2.8,0,49,ST,"35,420","33,371",94.21%,"33,371",1,2
Hann02,10/31/2016,B6,"4,192",5653,2.1,0,52,ST,"61,620","58,377",94.74%,"58,377",1,2
John04,10/31/2016,Fos06,"4,186",5645,6.7,0,42,ST,"37,700","35,235",93.46%,"33,931",1,2
John04,10/31/2016,Fos07,"4,194",5655,4.22,0,26,ST,"30,180","28,635",94.88%,"28,635",1,2
John04,10/31/2016,Fos07,"4,194",5657,4.22,0,26,ST,"37,960","36,017",94.88%,"36,017",1,2
John04,10/31/2016,Fos07,"4,194",5662,4.22,0,26,ST,"63,480","60,230",94.88%,"60,230",1,2
John04,10/31/2016,Fos07,"4,194",5665,4.22,0,26,ST,"29,500","27,990",94.88%,"27,990",1,2
John04,10/31/2016,Fos07,"4,204",5671,3.3,0,43,ST,"38,880","36,843",94.76%,"36,843",1,2
Liff01,10/31/2016,4,"4,195",5656,5.1,0,41,MX,"18,960","17,352",91.52%,"16,988",1,2
Liff01,10/31/2016,5,"4,205",5672,2.1,0,42,HO,"16,040","14,804",92.29%,"14,804",1,2
Mere01,10/31/2016,Big#1,"4,198",5660,0.8,0,38,ST,"49,400","47,059",95.26%,"47,059",1,2
Mere01,10/31/2016,Big#1,"4,203",5669,4.9,0,49,MX,"50,040","45,392",90.71%,"45,392",1,2
Paqu05,10/31/2016,PH3,"4,199",5663,1.1,0,59,HO,"22,120","21,079",95.29%,"21,079",1,2
Pink01,10/31/2016,Max,"4,197",5659,1.6,0,35,HO,"9,380","8,373",89.26%,"8,373",1,2
Wain02,10/31/2016,DAD,"4,196",5658,6.1,0,40,ST,"19,980","16,786",84.01%,"16,266",1,2
Wain02,10/31/2016,DAD,"4,202",5668,8.8,0,53,ST,"21,480","18,887",87.93%,"17,791",1,2
Wain02,10/31/2016,DAD,"4,202",5670,8.8,0,53,ST,"17,160","15,088",87.93%,"14,213",1,2
Wain02,10/31/2016,DAD,"4,207",5674,10.45,0,33,ST,"19,940","18,601",93.28%,"17,215",1,2
Wils01,10/31/2016,RT 28,"4,184",5641,3.4,0,41,HO,"32,100","29,959",93.33%,"29,839",1,2
Wils01,10/31/2016,RT 28,"4,184",5642,3.4,0,41,HO,"32,240","30,089",93.33%,"29,969",1,2
Bett01,11/1/2016,3,"4,217",5687,2.85,0,41,ST,"43,640","40,883",93.68%,"40,883",1,2
Bett01,11/1/2016,3,"4,217",5693,2.85,0,41,ST,"41,500","38,878",93.68%,"38,878",1,2
Bett01,11/1/2016,3,"4,224",5697,2.9,0,55,ST,"42,780","38,918",90.97%,"38,918",1,2
Bett01,11/1/2016,3,"4,225",5698,2.4,0,55,ST,"12,880","11,807",91.67%,"11,807",1,2
CLBap1,11/1/2016,D,"4,222",5695,4,0,59,ST,"17,540","16,359",93.27%,"16,195",1,2
CLKop1,11/1/2016,A-9,"4,219",5690,3.6,0,30,ST,"40,500","35,679",88.10%,"35,465",1,2
CLKop1,11/1/2016,A-10,"4,221",5694,4.2,0,45,ST,"51,900","45,719",88.09%,"45,170",1,2
CLKop1,11/1/2016,A-10,"4,227",5701,5.5,0,58,ST,"51,140","45,982",89.91%,"44,832",1,2
CLMil1,11/1/2016,S08,"4,226",5699,2.8,0,34,MX,"26,360","23,309",88.42%,"23,309",1,2
CLMil1,11/1/2016,S08,"4,226",5700,2.8,0,34,MX,"3,920","3,466",88.42%,"3,466",1,2
CLPaq3,11/1/2016,10,"4,220",5691,5.9,0,50,ST,"18,780","17,017",90.61%,"16,524",1,2
CLPaq3,11/1/2016,10,"4,228",5702,5.5,0,58,ST,"14,500","12,535",86.45%,"12,222",1,2
Deca03,11/1/2016,ZPD,"4,193",5682,,,,PD,"10,000","9,642",96.41%,"9,642",1,2
Deca03,11/1/2016,ZPD,"4,230",5706,,,,PD,"3,300","3,272",99.15%,"3,272",1,2
Gray03,11/1/2016,A1,"4,213",5683,2.3,0,47,ST,"7,380","6,746",91.41%,"6,746",1,2
Hamb03,11/1/2016,COOMBE,"4,229",5704,3.5,0,35,MX,"49,420","45,644",92.36%,"45,416",1,2
Hann02,11/1/2016,B1,"4,209",5676,2.2,0,63,ST,"46,120","44,083",95.58%,"44,083",1,2
Hann02,11/1/2016,B1,"4,209",5678,2.2,0,63,ST,"35,260","33,703",95.58%,"33,703",1,2
Hann02,11/1/2016,B7,"4,210",5677,2,0,54,ST,"53,160","51,202",96.32%,"51,202",1,2
Hann02,11/1/2016,B7,"4,210",5679,2,0,54,ST,"60,880","58,637",96.32%,"58,637",1,2
Hann02,11/1/2016,B5,"4,223",5692,1.5,0,44,ST,"21,940","20,869",95.12%,"20,869",1,2
John05,11/1/2016,Pur01,"4,211",5680,2.3,0,51,ST,"44,820","43,236",96.47%,"43,236",1,2
John05,11/1/2016,Pur02,"4,215",5685,2,0,70,ST,"24,380","22,727",93.22%,"22,727",1,2
Mere01,11/1/2016,Big#1,"4,214",5652,3.1,0,40,ST,"42,560","39,070",91.80%,"39,070",1,2
Mere01,11/1/2016,Big#1,"4,214",5684,3.1,0,40,MX,"42,740","39,236",91.80%,"39,236",1,2
Mere01,11/1/2016,Big#1,"4,216",5686,0.8,0,31,MX,"30,280","27,729",91.58%,"27,729",1,2
